Employee_ID,Name,Department,Salary,Experience,City,Joining_Date,Performance_Rating
400,Bhanumati Sur,Marketing,551418,2,Delhi,2020-06-06,3
401,Chakradev Kannan,Marketing,1012902,7,Mumbai,2012-09-21,3
402,Christopher Amble,Finance,692603,1,Pune,2023-09-15,3
403,Charvi Kakar,HR,492117,0,Mumbai,2026-03-20,5
404,Aadhya Mann,Marketing,546509,2,Pune,2003-03-21,1
405,Jagdish Amble,HR,457763,1,Bengaluru,2012-01-30,3
406,Qushi Gill,Finance,617176,0,Mumbai,2018-06-10,5
407,Lajita Walia,Finance,589516,0,Kolkata,2023-08-02,3
408,Xiti Pandya,IT,637708,1,Bengaluru,2025-06-12,3
409,Mekhala Basak,Operations,403754,1,Kolkata,2021-01-05,2
410,Anirudh Sharaf,HR,476691,1,Pune,2025-04-25,3
411,Dhriti Sanghvi,Sales,624294,3,Mumbai,2019-11-30,3
412,Omisha Mann,Operations,1855020,20,Bengaluru,2005-04-25,2
413,Nidhi Bail,Finance,949486,8,Mumbai,2018-08-14,1
414,Onveer Sharma,HR,1407328,15,Pune,2005-05-29,3
415,Gaurang Sarkar,IT,555421,0,Pune,2025-05-23,4
416,Yagnesh Sarin,Marketing,512539,2,Mumbai,2023-01-11,5
417,Farhan Randhawa,Marketing,680629,5,Chennai,2003-03-06,3
418,Harinakshi Kant,Operations,427391,1,Kolkata,2019-07-26,3
419,Om Bose,Finance,648078,0,Mumbai,2025-12-12,2
420,Yashvi Hari,Operations,1531496,16,Bengaluru,2005-03-20,2
421,Indali Divan,HR,1159221,10,Kolkata,2005-02-09,3
422,Harshil Dhingra,Sales,1567229,20,Hyderabad,2003-01-11,3
423,Rudra Ghose,Marketing,884693,6,Kolkata,2018-07-16,4
424,Faqid Goel,IT,724370,3,Bengaluru,2014-12-13,3
425,Ucchal Sen,Finance,1209067,12,Bengaluru,2008-08-14,2
426,Diya Dora,Sales,580611,2,Bengaluru,2021-08-25,2
427,Ekansh Singh,HR,685174,3,Kolkata,2021-01-12,3
428,Chavvi Maharaj,IT,1219156,11,Kolkata,2005-09-20,3
429,Indira Tripathi,Sales,478477,0,Hyderabad,2018-12-24,4
430,Dayita Shenoy,Operations,933130,9,Mumbai,2012-08-03,3
431,Baljiwan Bhandari,HR,694449,4,Chennai,2013-10-05,2
432,Bhavini Bose,Finance,905870,6,Pune,2014-01-29,2
433,Yashica Rajagopalan,Sales,1220262,11,Kolkata,2012-10-05,4
434,Benjamin Sengupta,Finance,671706,4,Hyderabad,2006-07-01,3
435,Ekanta Soni,Marketing,784874,5,Hyderabad,2018-09-28,4
436,David Seshadri,Operations,987691,9,Mumbai,2007-10-22,3
437,Hemal Chad,Sales,1111885,12,Mumbai,2009-09-01,4
438,Balveer Kota,Finance,810089,5,Pune,2012-07-28,4
439,Reva Viswanathan,Sales,1453094,18,Kolkata,2006-10-22,2
440,Januja Pradhan,Marketing,1968592,23,Chennai,2002-11-27,3
441,Lila Rege,Sales,1372565,13,Chennai,2004-10-20,4
442,Charles Natt,HR,1037994,10,Hyderabad,2013-01-12,4
443,Forum Chandra,IT,895443,4,Hyderabad,2021-11-04,3
444,Bhanumati Krishnan,Operations,609064,4,Mumbai,2020-06-18,4
445,Gauri Bumb,Marketing,731788,3,Mumbai,2005-07-06,3
446,Inaya Mukherjee,Operations,1698043,18,Mumbai,2003-09-08,3
447,Kai Chad,Sales,395849,0,Delhi,2021-01-03,3
448,Krisha Narasimhan,Operations,428073,0,Hyderabad,2024-12-20,3
449,Girik Sampath,Operations,336438,0,Hyderabad,2024-02-24,2
450,Andrew Patil,Finance,693914,3,Delhi,2005-07-20,3
451,Pranit Kala,Finance,1421018,15,Bengaluru,2010-12-24,3
452,Vedika Handa,Operations,503114,2,Bengaluru,2021-12-29,4
453,Laksh Dubey,IT,1190988,10,Mumbai,2002-09-18,4
454,Chakrika Chaudhuri,Operations,880407,8,Chennai,2012-08-22,3
455,Gayathri Deep,Finance,673359,1,Chennai,2022-06-05,2
456,Mitesh Gaba,Operations,661169,3,Kolkata,2021-01-31,4
457,Noah Sarma,Finance,770177,3,Chennai,2020-12-19,3
458,Nirja Patla,Operations,1340754,18,Chennai,2004-07-04,3
459,Sachi Mane,HR,525820,0,Pune,2022-03-23,3
460,Vivaan Walla,Operations,1009856,9,Hyderabad,2015-10-04,3
461,Dayamai Singh,Sales,871830,7,Pune,2017-06-27,4
462,Jhalak Sastry,Sales,1489268,21,Bengaluru,2005-07-02,3
463,Baghyawati Raja,IT,1281998,11,Kolkata,2009-11-29,3
464,Neel Iyengar,Marketing,1547211,18,Chennai,2007-11-19,3
465,Zashil Ben,Marketing,1386295,17,Delhi,2009-06-21,2
466,Kamya Chauhan,Sales,651143,4,Bengaluru,2021-12-06,3
467,Bhavani Chacko,HR,938331,7,Hyderabad,2018-12-03,3
468,Anjali Sengupta,Finance,645923,1,Bengaluru,2023-08-15,4
469,Rajeshri Chand,HR,408941,0,Kolkata,2014-10-20,3
470,Shravya Palla,Finance,603153,2,Kolkata,2023-12-02,2
471,Oeshi Bera,Marketing,969291,8,Pune,2018-02-26,4
472,Yadavi Prakash,Marketing,1221550,13,Pune,2011-07-03,4
473,Libni Bumb,HR,418895,0,Delhi,2015-01-20,4
474,Udarsh Bala,IT,555018,0,Pune,2021-05-24,4
475,Hardik Nayak,Operations,1033847,9,Chennai,2017-06-05,4
476,Laksh Barad,HR,505644,1,Kolkata,2010-12-25,3
477,Urmi Dewan,Marketing,1157412,10,Delhi,2009-04-02,3
478,Saumya Ahluwalia,Marketing,786213,4,Bengaluru,2005-12-21,5
479,Anirudh Kunda,Operations,581060,4,Mumbai,2007-05-23,3
480,Mason Wable,HR,848974,7,Mumbai,2019-04-26,3
481,Indrajit Mani,Finance,948419,7,Pune,2018-07-12,4
482,Charvi Dara,IT,851211,4,Mumbai,2019-10-09,5
483,William Saini,Sales,689728,3,Bengaluru,2022-02-04,4
484,Dev Choudhry,Operations,1425329,14,Mumbai,2005-11-17,3
485,Amol Varma,IT,664765,1,Pune,2025-09-03,3
486,Maanas Manne,Sales,737742,4,Kolkata,2016-03-07,2
487,Aarav Pandit,Finance,476102,0,Mumbai,2017-02-12,4
488,Omaja Grover,Finance,716208,3,Hyderabad,2002-06-06,1
489,Jalsa Bir,Finance,794328,4,Chennai,2010-10-10,4
490,Madhavi Singhal,Sales,1571838,20,Bengaluru,2005-11-20,3
491,Lila Prakash,Operations,551985,1,Delhi,2009-02-14,4
492,Amol Parikh,HR,774410,5,Bengaluru,2020-12-14,1
493,Hemani Khosla,Finance,767106,4,Kolkata,2005-03-12,4
494,Gaurangi Deol,IT,1769288,22,Pune,2002-01-23,3
495,Indira Nigam,HR,450419,0,Bengaluru,2023-02-16,4
496,Ucchal Srinivas,IT,1148887,10,Chennai,2006-04-30,3
497,Krishna Bhatnagar,HR,622429,2,Bengaluru,2008-02-09,4
498,Balhaar Memon,HR,543195,2,Mumbai,2021-06-10,4
499,Caleb Iyengar,Finance,524176,1,Chennai,2021-07-18,4
500,Diya Mukherjee,Marketing,777795,5,Pune,2018-12-04,2
501,Urvashi Kulkarni,Sales,969479,7,Kolkata,2005-06-24,4
502,Rayaan Mangal,Sales,1576420,21,Kolkata,2002-11-26,4
503,Champak Narula,HR,628996,4,Pune,2019-04-10,4
504,Jeet Pillai,HR,461892,1,Hyderabad,2023-11-25,4
505,Mugdha Sarraf,IT,582961,0,Chennai,2025-05-25,3
506,Harinakshi Grover,Marketing,704835,2,Chennai,2020-07-30,4
507,Widisha Pillai,IT,1353431,18,Delhi,2002-06-13,3
508,Fitan Samra,IT,949199,4,Kolkata,2019-07-21,4
509,Qushi Gole,Finance,590657,0,Kolkata,2019-09-29,4
510,Ekani Chauhan,Sales,932336,9,Chennai,2005-06-13,5
511,Falak Merchant,HR,503730,0,Mumbai,2025-10-05,4
512,Sanaya Sandhu,Operations,1055730,9,Mumbai,2004-08-31,5
513,Sachi Panchal,HR,798672,7,Bengaluru,2004-04-18,3
514,Brijesh Pandit,Marketing,1195864,9,Mumbai,2004-03-02,4
515,Anvi Bhandari,IT,1772805,22,Bengaluru,2002-04-08,2
516,Nidra Patla,Sales,517954,1,Chennai,2025-02-27,4
517,Azaan Dhar,Sales,482544,0,Delhi,2006-12-30,3
518,Bakhshi Date,Sales,1402623,15,Delhi,2005-02-26,2
519,Warinder Peri,Marketing,1018571,11,Pune,2009-03-09,2
520,Leela Bali,Marketing,1018296,7,Bengaluru,2006-11-15,1
521,Shivani Prabhakar,IT,595414,0,Hyderabad,2012-09-01,5
522,Sachi Bose,HR,1706910,17,Mumbai,2003-04-15,3
523,Jeevika Rao,Sales,865481,6,Delhi,2012-11-01,4
524,Arya Krish,Marketing,637958,1,Bengaluru,2018-06-04,2
525,Atharv Grewal,Marketing,1089017,12,Pune,2003-10-05,3
526,Zarna Ram,Sales,552856,1,Bengaluru,2016-05-19,3
527,Adweta Lad,Sales,1153046,11,Hyderabad,2015-05-02,3
528,Tanish Mangal,Finance,801202,7,Hyderabad,2010-06-19,1
529,Ryan Das,Marketing,400383,0,Pune,2017-03-28,4
530,Ethan Seth,Operations,520610,1,Chennai,2015-06-30,3
531,Sai Chahal,IT,895892,8,Chennai,2008-02-01,4
532,Idika Bhattacharyya,Marketing,806207,5,Mumbai,2020-03-24,2
533,Charita Dugar,IT,603376,0,Bengaluru,2024-05-15,3
534,Janaki Trivedi,IT,808483,5,Delhi,2021-03-18,3
535,Jairaj Iyer,Sales,765797,5,Delhi,2019-04-30,3
536,Warjas Tak,HR,1264999,18,Bengaluru,2007-10-22,2
537,Jalsa Pillay,Finance,884225,6,Delhi,2015-10-15,5
538,Kai Chadha,HR,539834,2,Pune,2021-12-21,2
539,Dayamai Rao,HR,1254337,11,Bengaluru,2015-05-07,3
540,Nirja Rout,Sales,571675,2,Delhi,2008-05-09,3
541,Jeremiah Nadig,IT,710935,4,Hyderabad,2015-02-08,4
542,Shivani Shukla,Marketing,521121,0,Bengaluru,2026-05-18,4
543,Kabir Gopal,HR,408271,0,Chennai,2007-02-23,2
544,Rachita Thakkar,Finance,667728,1,Delhi,2018-05-25,5
545,Jeet Vasa,IT,772299,2,Hyderabad,2002-09-05,4
546,Daksha Gala,IT,667246,1,Bengaluru,2016-07-28,2
547,Ekantika Kar,Marketing,819771,5,Bengaluru,2021-02-16,3
548,Zilmil Mander,Finance,1071445,11,Delhi,2009-06-14,3
549,Zashil Hegde,HR,1752227,19,Chennai,2003-04-03,4
550,Jeremiah Mitter,Finance,708769,4,Bengaluru,2020-03-07,3
551,Yadavi Ganguly,HR,553897,1,Chennai,2020-07-03,4
552,Onveer Nazareth,Marketing,1314639,12,Hyderabad,2002-07-29,3
553,Ayush Bumb,Finance,1087464,9,Hyderabad,2017-02-17,3
554,Alka Kade,IT,977265,9,Pune,2016-01-02,4
555,Azaan Tank,IT,689289,2,Chennai,2022-11-10,2
556,Chasmum Subramanian,Operations,773163,4,Bengaluru,2012-07-08,4
557,Nidra Mishra,HR,649623,5,Chennai,2019-02-14,3
558,Elijah Bhasin,Operations,513647,0,Delhi,2017-10-17,5
559,Ria Sagar,Marketing,1450058,18,Kolkata,2008-01-28,3
560,Ucchal Jani,Finance,604660,2,Kolkata,2003-05-27,3
561,Maanas Munshi,Marketing,560991,0,Chennai,2023-02-21,4
562,Hemani Rastogi,Sales,845254,10,Chennai,2009-08-29,3
563,Kamala Varma,HR,1280309,16,Delhi,2006-09-04,4
564,Eiravati Khurana,Operations,465133,1,Delhi,2019-06-12,2
565,Jason Loke,HR,824998,5,Delhi,2021-04-18,2
566,Yug Dhaliwal,Marketing,754813,3,Pune,2017-09-15,2
567,Chandresh Mannan,Sales,662704,2,Bengaluru,2014-11-29,5
568,Omya Kothari,Marketing,557912,0,Delhi,2019-04-07,5
569,Falak Munshi,Marketing,620642,3,Delhi,2011-08-11,4
570,Nathaniel Tara,HR,769277,5,Bengaluru,2017-04-04,4
571,Wishi Morar,Operations,717134,7,Chennai,2016-10-04,3
572,Arin Chana,IT,883012,4,Bengaluru,2017-06-03,1
573,Yashasvi Shankar,Finance,637824,1,Hyderabad,2020-07-10,3
574,Tanveer Pandit,Finance,1579762,15,Pune,2006-04-01,4
575,Chandresh Manda,HR,427308,0,Bengaluru,2021-12-10,3
576,Upma Mangal,IT,1104164,10,Chennai,2005-01-10,4
577,Hritik Sankar,Marketing,1205513,10,Hyderabad,2005-11-16,4
578,Aishani Pau,Finance,1115950,13,Bengaluru,2009-02-06,3
579,Jasmit Bath,HR,855062,5,Mumbai,2020-01-22,3
580,Charan Hayer,Operations,566275,4,Bengaluru,2014-04-30,3
581,Bhavya Borah,Marketing,494589,0,Bengaluru,2023-09-21,3
582,Yamini Seshadri,Sales,424924,1,Chennai,2023-03-31,2
583,Jagat Dave,Sales,1182592,15,Pune,2005-05-17,3
584,Meera Prakash,Finance,658671,1,Hyderabad,2013-08-02,2
585,Jasmit Dhawan,Finance,580910,2,Delhi,2018-04-09,3
586,Yashodhara Ratti,Sales,1217313,13,Bengaluru,2011-11-06,2
587,Chakradev Barad,Operations,553908,2,Pune,2006-01-14,3
588,Gauri Som,Marketing,877461,8,Pune,2011-11-27,3
589,Manthan Varma,Marketing,538948,1,Bengaluru,2022-12-31,3
590,Falak Nagar,Operations,1484952,16,Pune,2003-04-04,3
591,Maya Mistry,Marketing,727146,3,Chennai,2008-04-24,5
592,Yashica Upadhyay,HR,655991,6,Hyderabad,2011-03-16,2
593,Chandani Soman,Operations,434317,1,Pune,2021-03-25,3
594,Jyoti Narula,Sales,631281,2,Hyderabad,2004-09-14,3
595,Omaja Morar,Sales,599013,1,Kolkata,2025-01-04,3
596,Urvi Lanka,Finance,1137588,13,Kolkata,2006-09-30,3
597,Charan Srinivasan,IT,1444559,18,Pune,2006-06-09,3
598,Lajita Divan,Sales,656750,2,Hyderabad,2020-02-18,3
599,Azad Choudhary,Finance,825757,5,Chennai,2003-05-19,4
600,Anirudh Sastry,Operations,416899,0,Mumbai,2019-09-20,3
601,Omya Doshi,Operations,449711,2,Delhi,2023-01-06,4
602,Samar Roy,Sales,796936,4,Mumbai,2015-08-25,2
603,David Devi,HR,1090488,9,Pune,2007-09-23,4
604,Ekta Sridhar,Sales,658018,4,Chennai,2020-05-24,3
605,Dipta Ghose,Finance,678756,2,Pune,2023-06-07,2
606,Hema Pandya,Sales,556882,1,Kolkata,2024-06-07,1
607,Veda Handa,HR,411844,1,Hyderabad,2010-09-14,2
608,Arya Misra,Sales,948252,8,Kolkata,2010-08-19,3
609,Chameli Mani,IT,1028560,7,Kolkata,2003-01-26,3
610,Vrinda Nadig,Finance,492864,0,Pune,2026-06-07,4
611,Ikshita Mahal,Operations,844426,9,Bengaluru,2005-10-02,2
612,Jairaj Raghavan,Marketing,922502,7,Mumbai,2011-04-25,3
613,Hemani Dhingra,Operations,691462,4,Bengaluru,2020-01-26,3
614,Brijesh Mani,HR,416162,0,Kolkata,2009-06-20,4
615,Hiral Sathe,Sales,805428,6,Hyderabad,2014-01-19,3
616,Varenya Kala,Finance,1234074,10,Hyderabad,2015-04-03,3
617,Anika Magar,IT,761706,2,Mumbai,2024-08-23,3
618,Ikbal Khatri,Sales,981704,10,Bengaluru,2015-02-02,3
619,Chandresh Wali,Sales,756225,4,Mumbai,2016-04-14,5
620,Viraj Ben,Operations,615341,3,Pune,2015-02-07,3
621,Odika Narayanan,IT,955816,5,Chennai,2019-10-29,4
622,Harish Devan,Operations,493224,1,Hyderabad,2024-01-04,3
623,Nakul Ray,IT,1375075,10,Chennai,2010-03-21,4
624,Vansha Iyengar,Operations,531940,2,Pune,2023-01-15,2
625,Ekani Mangal,Operations,887194,9,Chennai,2009-10-28,4
626,Gaurav Kata,Operations,1017849,10,Chennai,2009-11-29,3
627,Parth Sahni,Operations,762570,6,Delhi,2015-06-23,3
628,Balhaar Ranganathan,Finance,1317673,15,Kolkata,2006-12-25,3
629,Quincy Mann,Marketing,1301807,15,Bengaluru,2004-11-22,4
630,Aditya Misra,Finance,522708,1,Pune,2025-06-19,4
631,Gautami Mane,HR,1083345,10,Hyderabad,2010-09-07,2
632,Wakeeta Desai,Operations,539150,2,Mumbai,2009-10-15,5
633,Anjali Hans,Sales,441703,0,Chennai,2004-04-20,4
634,Ganga Gaba,HR,1102182,15,Kolkata,2008-10-21,3
635,Aarini Grewal,Finance,732413,3,Bengaluru,2019-10-18,1
636,Geetika Merchant,HR,548403,0,Pune,2018-06-08,3
637,Parth Ravi,IT,1945987,20,Chennai,2001-11-19,4
638,Yutika Narang,Sales,567275,2,Kolkata,2015-09-13,3
639,Nandini Chandran,HR,481009,1,Hyderabad,2004-08-17,4
640,Logan Sood,Marketing,639245,1,Chennai,2025-03-18,3
641,Yuvraj Ahuja,Finance,706952,3,Bengaluru,2017-10-24,3
642,Leela Keer,Operations,750068,6,Kolkata,2007-08-02,3
643,Amara Narayan,IT,667856,0,Delhi,2018-02-22,4
644,Advay Lal,Marketing,1458380,19,Bengaluru,2003-11-18,4
645,Warinder Bhatia,IT,1682723,22,Hyderabad,2003-11-12,3
646,Udyati Mohanty,Marketing,916127,7,Chennai,2013-01-13,4
647,Nidra Thakkar,Operations,1032570,9,Bengaluru,2002-02-12,4
648,Jacob Merchant,Sales,1133789,13,Mumbai,2007-11-08,4
649,Timothy Kanda,Sales,606001,3,Kolkata,2006-10-24,2
650,Vanya Dua,Sales,554401,0,Hyderabad,2025-03-02,3
651,Kashvi Sagar,IT,680408,0,Hyderabad,2026-04-15,3
652,Tejas Kota,IT,1535184,21,Pune,2002-04-09,3
653,Sanya Wable,Finance,593207,2,Mumbai,2008-05-22,4
654,Faras Choudhury,Sales,822138,7,Hyderabad,2012-01-26,2
655,Yashasvi Jain,HR,1038637,9,Delhi,2003-06-21,3
656,Nitesh Narang,IT,581595,1,Mumbai,2005-12-17,4
657,Jackson Jha,Sales,897960,7,Mumbai,2017-09-26,2
658,Gavin Uppal,Sales,649319,3,Hyderabad,2009-11-26,3
659,Christopher Setty,Finance,692503,3,Bengaluru,2023-02-25,2
660,Yochana Sagar,Operations,681049,5,Kolkata,2004-04-30,3
661,Dalbir Shere,Marketing,564580,1,Pune,2021-05-09,3
662,Anthony Randhawa,IT,1444515,15,Hyderabad,2007-07-24,3
663,Aarush Kamdar,IT,1056200,10,Mumbai,2013-06-08,4
664,Chakradev Sampath,Marketing,1096928,10,Kolkata,2011-09-30,4
665,Devansh Bhasin,Marketing,1457366,13,Chennai,2005-12-21,3
666,Urmi Balay,Operations,617261,2,Bengaluru,2018-12-18,1
667,Nilima Gole,HR,454606,1,Bengaluru,2024-05-18,4
668,Osha Prasad,Sales,653769,5,Kolkata,2012-07-03,3
669,Saumya Purohit,Operations,666864,6,Hyderabad,2018-09-07,3
670,Faris Zacharia,Marketing,517196,0,Delhi,2021-10-19,2
671,Ijaya Dani,Finance,732749,3,Bengaluru,2002-07-01,3
672,Maya Wadhwa,IT,1907541,19,Delhi,2005-10-11,4
673,Udant Aggarwal,Marketing,1281614,14,Pune,2010-12-24,2
674,Chanchal Sheth,HR,639175,2,Kolkata,2022-01-31,3
675,Ladli Karpe,Operations,696694,7,Pune,2017-12-30,4
676,Triveni Pal,IT,905356,5,Kolkata,2017-01-04,3
677,Anya Gulati,Operations,509464,1,Chennai,2006-06-20,4
678,Azad Saini,Operations,490131,0,Chennai,2020-01-21,2
679,Wridesh Jhaveri,Finance,1355317,14,Delhi,2011-05-16,2
680,Harrison Bandi,Finance,1944833,20,Bengaluru,2003-10-14,4
681,Chanakya Konda,Finance,731378,4,Hyderabad,2022-03-20,1
682,Neelima Sarna,Operations,1489479,17,Hyderabad,2003-11-17,5
683,Teerth Bhalla,HR,645128,4,Mumbai,2009-06-28,4
684,Yahvi Mann,Sales,588362,1,Mumbai,2024-04-24,4
685,Eiravati Nagi,Sales,761905,5,Pune,2019-07-19,2
686,Chasmum Dhar,Finance,661590,1,Pune,2024-09-05,3
687,Odika Mital,Operations,384974,0,Kolkata,2026-07-13,4
688,Darsh Gill,Operations,636972,2,Chennai,2017-03-10,3
689,Warhi Batta,Operations,492266,1,Kolkata,2016-02-28,3
690,Lakshmi Vohra,Marketing,887489,5,Delhi,2020-06-04,4
691,Omaja Rege,Finance,1232432,16,Hyderabad,2002-04-10,2
692,Charita Puri,Operations,849144,6,Pune,2004-03-28,2
693,Urvashi Khosla,Sales,645099,2,Pune,2012-12-09,3
694,Charita Dhawan,Marketing,1084994,11,Kolkata,2003-02-24,4
695,Dalbir Sachar,Operations,1205377,11,Hyderabad,2011-10-06,3
696,Krish Rama,Operations,1076829,11,Hyderabad,2014-08-08,3
697,Aadhya Jani,Operations,707494,8,Mumbai,2015-09-22,3
698,Farhan Sengupta,Marketing,650481,1,Mumbai,2021-07-29,4
699,George Wason,Marketing,450724,0,Delhi,2026-03-21,3
700,Charan Loyal,Operations,776166,5,Kolkata,2005-01-15,2
701,Balveer Bora,IT,695744,2,Chennai,2020-12-02,2
702,Teerth Srinivas,Sales,1158840,10,Chennai,2001-12-14,1
703,Gaurangi Mitter,Sales,1846950,20,Delhi,2003-12-25,3
704,Siddharth Gupta,Marketing,585514,0,Delhi,2026-05-18,3
705,Varenya Kibe,HR,391778,0,Hyderabad,2025-01-19,3
706,Mekhala Khatri,Finance,1080657,11,Mumbai,2005-10-28,3
707,Barkha Rai,Sales,741067,3,Kolkata,2014-11-13,3
708,Jagrati Morar,Marketing,691460,3,Hyderabad,2002-02-04,3
709,Jagvi Varghese,Operations,414131,0,Hyderabad,2012-08-20,5
710,Unnati Chaudhari,IT,940593,4,Delhi,2019-01-04,1
711,Ekaja Jani,Marketing,1010160,8,Hyderabad,2018-07-09,1
712,Dhriti Sachdev,Operations,969976,10,Bengaluru,2010-05-03,2
713,Timothy Dhingra,Marketing,417163,0,Chennai,2025-08-14,4
714,Advika Sahni,HR,490969,0,Pune,2020-09-23,4
715,Michael Hayre,Operations,762607,5,Mumbai,2021-03-22,2
716,Victor Raghavan,Finance,469201,0,Bengaluru,2016-07-30,2
717,Xalak Nazareth,Sales,1382065,18,Hyderabad,2004-11-10,3
718,Vrinda Swaminathan,Operations,500528,3,Hyderabad,2019-11-04,4
719,Om Pandey,Marketing,1934136,20,Bengaluru,2001-12-18,4
720,Logan Suresh,Marketing,1536084,22,Kolkata,2003-09-28,2
721,Daniel Viswanathan,Operations,834304,9,Pune,2015-03-21,5
722,Falan Bava,Finance,490979,0,Kolkata,2019-06-04,3
723,Nitara Devan,Operations,630872,4,Delhi,2019-03-29,4
724,Ekansh Dora,Operations,475508,0,Chennai,2018-06-09,2
725,Tejas Tiwari,IT,610048,1,Mumbai,2019-05-18,4
726,Kashvi Bhasin,Operations,674890,3,Pune,2017-02-14,3
727,Vinaya Babu,HR,872752,7,Chennai,2009-12-14,2
728,Nisha Arora,Operations,1520935,17,Kolkata,2004-02-21,2
729,Anvi Wason,Operations,767487,8,Mumbai,2004-09-20,3
730,Anay Thakkar,Sales,675822,2,Chennai,2017-09-20,2
731,Praneel Chhabra,Marketing,859843,6,Hyderabad,2004-10-30,3
732,Manthan Khosla,Operations,1075511,11,Kolkata,2015-05-31,3
733,Zayyan Pandya,Sales,497265,1,Chennai,2020-11-29,4
734,Mekhala Brar,Operations,478765,2,Mumbai,2021-04-06,4
735,Nidra Sharaf,Finance,700342,3,Hyderabad,2022-06-18,3
736,Upkaar Mital,HR,887891,8,Chennai,2005-05-18,3
737,Azad Chander,Operations,554173,2,Mumbai,2005-02-16,1
738,Ladli Purohit,Marketing,841777,6,Bengaluru,2019-11-15,3
739,Daksh Andra,Marketing,438963,0,Delhi,2025-11-28,3
740,Fitan Tata,Marketing,651820,2,Kolkata,2014-10-02,2
741,Garima Chandran,Sales,432621,0,Pune,2024-03-23,5
742,Victor Kakar,Marketing,1310558,16,Chennai,2009-02-20,2
743,Anika Batra,Marketing,1261950,15,Chennai,2008-04-04,4
744,Avni Bali,HR,868186,8,Bengaluru,2004-07-08,4
745,Divya Babu,Marketing,881522,6,Bengaluru,2017-11-26,1
746,Maanas Rao,Operations,534734,1,Mumbai,2016-03-27,4
747,Chandani Gaba,Operations,1044997,9,Chennai,2013-07-06,3
748,Lopa Zachariah,Finance,577881,1,Hyderabad,2018-02-01,5
749,Leena Dey,HR,497011,1,Hyderabad,2024-11-11,4
750,Xiti Pal,Marketing,1308164,16,Chennai,2001-12-30,3
751,Guneet Sarkar,Marketing,598765,3,Chennai,2014-04-18,3
752,Faqid Oak,Operations,826668,7,Mumbai,2007-01-03,2
753,Eta Balan,Operations,640584,3,Chennai,2023-03-06,4
754,Shravya Swaminathan,Finance,808415,7,Kolkata,2002-09-15,3
755,Ishani Prashad,HR,388499,0,Bengaluru,2024-09-11,2
756,Quincy Rai,HR,562384,1,Mumbai,2024-11-15,1
757,Chakrika Koshy,Operations,499852,1,Kolkata,2014-06-01,5
758,Fitan Loyal,Finance,1016726,7,Chennai,2009-05-08,4
759,Lajita Dube,HR,590336,1,Mumbai,2024-08-12,3
760,Edhitha Patel,Finance,952797,7,Chennai,2004-10-14,2
761,Gavin Ahluwalia,HR,558631,1,Bengaluru,2025-02-23,2
762,Sai Parsa,Marketing,1642613,17,Bengaluru,2003-06-14,2
763,Harsh Deo,Operations,1521063,19,Pune,2007-07-19,4
764,Rachit Sankar,Finance,518523,1,Mumbai,2025-02-12,3
765,Yauvani Reddy,HR,673870,3,Pune,2023-04-30,4
766,Atharv Chakraborty,Operations,1038751,13,Hyderabad,2006-01-30,4
767,Girik Nair,IT,1172468,9,Delhi,2014-05-29,2
768,Advik Manne,Operations,1479084,18,Kolkata,2002-01-07,1
769,Lipika Chad,Operations,1008936,10,Bengaluru,2010-11-30,2
770,Omkaar Rai,Operations,691302,4,Kolkata,2013-01-28,3
771,Liam Luthra,Sales,690350,3,Pune,2019-07-12,3
772,Amrita Tailor,HR,982278,8,Delhi,2018-04-22,5
773,Dev Ganesh,Marketing,850853,6,Pune,2017-02-22,4
774,Anya Sama,IT,1017818,7,Bengaluru,2012-01-03,3
775,Veda Bose,Finance,1153689,8,Mumbai,2016-11-17,4
776,Zayan Koshy,HR,388096,0,Hyderabad,2019-02-26,5
777,Rohan Shankar,Finance,615375,2,Delhi,2005-08-27,2
778,Krishna Modi,IT,1062720,6,Kolkata,2018-12-09,3
779,Meghana Natarajan,Marketing,859500,5,Hyderabad,2004-04-11,1
780,Forum Sarraf,Operations,390191,1,Pune,2024-12-10,3
781,Qushi Deshpande,Marketing,1031668,9,Bengaluru,2012-02-03,3
782,Ekani Iyer,Operations,641560,5,Pune,2001-09-17,3
783,Dipta Goel,Operations,767734,6,Kolkata,2019-06-05,1
784,Eiravati Manne,Operations,530596,2,Mumbai,2004-10-11,4
785,Xavier Nanda,Marketing,729622,5,Kolkata,2017-04-25,5
786,Avni Ramaswamy,Finance,699055,4,Chennai,2019-10-27,3
787,Ishaan Iyengar,IT,1463392,16,Bengaluru,2004-12-11,4
788,Avi Shenoy,Sales,486069,0,Hyderabad,2025-10-30,3
789,Raksha Manne,HR,942113,7,Kolkata,2016-12-08,4
790,Nilima Tata,Finance,928019,8,Mumbai,2006-11-30,4
791,Chavvi Khurana,HR,1122254,12,Delhi,2012-01-06,3
792,Mitesh Sampath,IT,687620,3,Hyderabad,2013-07-06,4
793,Ethan Sen,Sales,1359342,17,Delhi,2005-02-09,3
794,Nandini Warrior,Marketing,717972,2,Chennai,2013-10-08,3
795,Balhaar Parsa,HR,1001815,11,Chennai,2012-03-26,3
796,Ikbal Kothari,HR,478415,2,Bengaluru,2017-09-02,4
797,Ojas Basu,Operations,562378,2,Bengaluru,2023-10-19,4
798,Garima Sani,Sales,888794,7,Hyderabad,2015-11-06,2
